2758270000000,2361.617,1.91625e-09,36.2517,2
2758270000000,3287.19,1.97756e-09,36.2517,2
5513360000000,5760.177,6.8828e-10,36.2071,1
56682700000000,356.7072,1.61692e-12,30.577,3
56682700000000,314.5976,1.60273e-12,30.577,3
56784700000000,136.257,1.43241e-12,30.5585,3
5263780000000,2048.566,4.7486e-10,36.2124,2
5263780000000,2822.948,4.77392e-10,36.2124,2
10842900000000,5485.63,1.09844e-10,36.0371,1
56235500000000,634.9473,2.27047e-12,30.6578,3
56235500000000,545.7311,2.25089e-12,30.6578,3
56555800000000,368.984,1.92908e-12,30.6,3
7309270000000,1585.497,2.10049e-10,36.1621,2
7309270000000,2149.111,2.07741e-10,36.1621,2
15864700000000,5126.507,2.28693e-11,35.7775,1
55610800000000,771.7828,1.82567e-12,30.77,3
55610800000000,636.2013,1.8407e-12,30.77,3
56045800000000,728.2477,1.7461e-12,30.6919,3
8774610000000,1058.209,1.15424e-10,36.1161,2
8774610000000,1402.521,1.1416e-10,36.1161,2
20545500000000,4778.364,3.59938e-12,35.4508,1
54954600000000,740.1174,2.34529e-12,30.887,3
54954600000000,575.8168,2.35823e-12,30.887,3
55154300000000,1161.565,3.51374e-12,30.8515,3
9657570000000,574.4329,1.10992e-10,36.0844,2
9657570000000,742.0521,1.07068e-10,36.0844,2
24926000000000,4495.105,1.34308e-11,35.0735,1
53854800000000,1575.165,2.12884e-12,31.0812,3
54405900000000,566.4256,2.254e-12,30.9842,3
54405900000000,407.2277,2.29787e-12,30.9842,3
10077000000000,231.4262,7.39646e-11,36.0683,2
10077000000000,297.5455,7.2328e-11,36.0683,2
29066200000000,4262.716,6.54859e-12,34.6558,1
52203300000000,1899.038,2.37019e-12,31.368,3
54049000000000,326.8207,2.37004e-12,31.0471,3
54049000000000,207.2347,2.44324e-12,31.0471,3
10226200000000,65.18036,6.37744e-11,36.0624,2
10226200000000,101.5449,6.31508e-11,36.0624,2
32986500000000,4017.665,6.63685e-12,34.208,1
50292000000000,2130.18,5.73273e-12,31.6926,3
53889800000000,112.8584,1.71304e-12,31.075,3
53889800000000,48.8156,1.69967e-12,31.075,3
10280100000000,24.69471,4.76709e-11,36.0603,2
10280100000000,63.91233,4.80158e-11,36.0603,2
36641700000000,3692.473,1.92238e-12,33.7468,1
48186000000000,2320.255,1.12658e-11,32.0406,3
53869100000000,12.3128,2.00811e-12,31.0787,3
53869100000000,30.93581,2.00075e-12,31.0787,3
10318500000000,19.09603,3.78483e-11,36.0587,2
10318500000000,50.0069,3.81655e-11,36.0587,2
39922900000000,3196.794,3.81068e-12,33.299,1
45912500000000,2460.066,8.13936e-12,32.4043,3
53902900000000,36.62664,1.56295e-12,31.0727,3
53902900000000,37.69999,1.57229e-12,31.0727,3
10318500000000,50.0069,3.78483e-11,36.0587,2
10318500000000,19.09603,3.81655e-11,36.0587,2
39922900000000,3196.794,3.81068e-12,33.299,1
45912500000000,2460.066,8.13936e-12,32.4043,3
53902900000000,37.69999,1.56295e-12,31.0727,3
53902900000000,36.62664,1.57229e-12,31.0727,3
10280100000000,63.91233,4.76709e-11,36.0603,2
10280100000000,24.69471,4.80158e-11,36.0603,2
36641700000000,3692.473,1.92238e-12,33.7468,1
48186000000000,2320.255,1.12658e-11,32.0406,3
53869100000000,30.93581,2.00811e-12,31.0787,3
53869100000000,12.3128,2.00075e-12,31.0787,3
10226200000000,101.5449,6.37744e-11,36.0624,2
10226200000000,65.18036,6.31508e-11,36.0624,2
32986500000000,4017.665,6.63685e-12,34.208,1
50292000000000,2130.18,5.73273e-12,31.6926,3
53889800000000,48.8156,1.71304e-12,31.075,3
53889800000000,112.8584,1.69967e-12,31.075,3
10077000000000,297.5455,7.39646e-11,36.0683,2
10077000000000,231.4262,7.2328e-11,36.0683,2
29066200000000,4262.716,6.54859e-12,34.6558,1
52203300000000,1899.038,2.37019e-12,31.368,3
54049000000000,207.2347,2.37004e-12,31.0471,3
54049000000000,326.8207,2.44324e-12,31.0471,3
9657570000000,742.0521,1.10992e-10,36.0844,2
9657570000000,574.4329,1.07068e-10,36.0844,2
24926000000000,4495.105,1.34308e-11,35.0735,1
53854800000000,1575.165,2.12884e-12,31.0812,3
54405900000000,407.2277,2.254e-12,30.9842,3
