0.715419125628084,0.046772978027119,0,0
0.715419125628085,0.046772978027119,0,0
0.715419125628084,0.046772978027119,0,0
0.543738539817332,0.470261653272839,0,0
0.543738539817332,0.470261653272839,0,0
0.60489256194702,0.332541751612767,0,0
0.600465189907164,0.0299802324488047,0,0
0.600465189907163,0.0299802324488047,0,0
0.556336423926961,0.0263057977059425,0,0
0.612673551010782,0.304075488011576,0,0
0.612673551010781,0.304075488011576,0,0
0.685589082205315,0.445036852141344,0,0
0.617491118913494,0.053709131465803,0,0
0.617491118913496,0.053709131465803,0,0
0.588970859363233,0.0222441846496039,0,0
0.667748629702338,0.381505234977961,0,0
0.667748629702337,0.381505234977962,0,0
0.62641541039201,0.421118208774596,0,0
0.623218950773232,0.0523826261895688,0,0
0.623218950773233,0.0523826261895688,0,0
0.604924963995781,0.0188740867004639,0,0
0.704985104699706,0.436612840175088,0,0
0.704985104699706,0.436612840175088,0,0
0.634636007859564,0.310153028248537,0,0
0.663316310990262,0.0471805576587869,0,0
0.663316310990262,0.0471805576587869,0,0
0.65505655644741,0.0861286306571177,0,0
0.648298240942917,0.37389775654535,0,0
0.648298240942918,0.37389775654535,0,0
0.664974671233873,0.0231025185586266,0,0
0.636640459776934,0.0829689153702017,0,0
0.636640459776935,0.0426899587111294,0,0
0.631153576398712,0.0426899587111294,0,0
0.599251373100977,0.345260554904173,0,0
0.599251373100977,0.345260554904174,0,0
0.573099065534676,0.0309707896054156,0,0
0.704070330795701,0.0987232599648205,0,0
0.697900715852494,0.0780477237195138,0,0
0.697900715852495,0.0780477237195138,0,0
0.636264709602741,0.32412561495264,0,0
0.63626470960274,0.32412561495264,0,0
0.533258275611781,0.00891507804075459,0,0
0.730730313923762,0.0810932901176638,0,0
0.637239804345755,0.0677691627588807,0,0
0.637239804345755,0.0677691627588807,0,0
0.637084802739278,0.31974386571268,0,0
0.637084802739278,0.319743865712681,0,0
0.798113295079325,0.0059502047193781,0,0
0.703996802119822,0.113384287265037,0,0
0.650781703912661,0.038706220828833,0,0
0.650781703912661,0.038706220828833,0,0
0.638389576204501,0.304168161831988,0,0
0.638389576204501,0.304168161831988,0,0
0.839309346715301,0.00358390334112058,0,0
0.784581985483008,0.0898207957070147,0,0
0.650894289787891,0.0411029277194052,0,0
0.65089428978789,0.0411029277194052,0,0
0.662012185743259,0.320270022922185,0,0
0.662012185743258,0.320270022922185,0,0
0.877730094720301,0.00720674852953035,0,0
0.748531607508594,0.154832030928317,0,0
0.593858935024125,0.0370556691496656,0,0
0.593858935024126,0.0370556691496656,0,0
0.677400627198337,0.348727682476303,0,0
0.677400627198337,0.348727682476303,0,0
0.831786475968441,0.00497361744303283,0,0
0.718926850552115,0.0743708428363349,0,0
0.61260132526265,0.0347257399045973,0,0
0.612601325262649,0.0347257399045973,0,0
0.648337918315098,0.33522417403416,0,0
0.648337918315098,0.33522417403416,0,0
0.777355644858394,0.00599150144331119,0,0
0.658882978984817,0.0168970205650738,0,0
0.538149764659324,0.074519907311745,0,0
0.538149764659324,0.074519907311745,0,0
0.655183757179364,0.314838824117635,0,0
